date,fc,fc_lower,fc_upper,yy,k,j,chosen_param,date_forecast,geo_slice
2027-10-01,102612.60320220992,97560.06968660568,107908.93106307239,price,Dallas-Fort Worth - TX - Wise County,Class B,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2028-01-01,102636.22269099504,97227.87609219442,108326.03990307478,price,Dallas-Fort Worth - TX - Wise County,Class B,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2028-04-01,102650.30432451294,96887.27344968531,108735.24548876287,price,Dallas-Fort Worth - TX - Wise County,Class B,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2028-07-01,102663.35477564935,96546.50651556133,109145.3316214814,price,Dallas-Fort Worth - TX - Wise County,Class B,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2028-10-01,102674.5608413999,96204.90943922968,109555.33256102164,price,Dallas-Fort Worth - TX - Wise County,Class B,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2023-10-01,1218.7280369727237,1218.7280369727237,1218.7280369727237,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2024-01-01,1221.0647797658955,1219.7632509972125,1222.3663085345786,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2024-04-01,1222.4043833714918,1219.6070598963893,1225.2048959267959,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2024-07-01,1220.4062073352418,1216.1192809691704,1224.703175637499,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2024-10-01,1219.3563652799419,1213.5832242031006,1225.150056029236,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2025-01-01,1220.2513984546174,1212.8967562915575,1227.6416384933398,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2025-04-01,1220.8937506190991,1211.9313498457714,1229.9112660605338,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2025-07-01,1220.521496271792,1209.959217722912,1231.162648619501,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2025-10-01,1220.2271930377867,1208.0674587918304,1232.4938206484303,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2026-01-01,1220.5550170805552,1206.7803894302353,1234.4691528862702,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2026-04-01,1221.0706592946553,1205.6758689025064,1236.6420568027554,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2026-07-01,1221.0321077146777,1204.0249374748514,1238.2573038189669,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2026-10-01,1220.862688903671,1202.2472210224926,1239.741945979521,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2027-01-01,1221.0569829233527,1200.8279714522298,1241.6000550832337,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2027-04-01,1221.1565169297694,1199.3164508485706,1243.3653139482146,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2027-07-01,1220.939627840985,1197.4960609253048,1244.8108965443764,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2027-10-01,1220.8714251149745,1195.824227709038,1246.4097139661303,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2028-01-01,1220.8758881163847,1194.2255224106634,1248.0851600524543,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2028-04-01,1220.7438886312145,1192.4953516774722,1249.6234789508937,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2028-07-01,1220.8147578899072,1190.9658479148175,1251.3713473694954,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2028-10-01,1220.7745204595938,1189.3299117604106,1253.0077686898046,ef_r,Dallas-Fort Worth - TX - Wise County,Class B,"0, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Wise County - Class B
2023-10-01,66268.4811,66268.4811,66268.4811,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2024-01-01,65843.12067740645,65621.39677912892,66064.84457568398,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2024-04-01,65284.036182236516,64812.19395101675,65757.5813534308,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2024-07-01,65489.04317321156,64757.48679016094,66226.07456888404,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2024-10-01,65771.53625503065,64775.91823879566,66778.56979753594,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2025-01-01,65557.66633448754,64302.518663837276,66832.31627885978,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2025-04-01,65202.49149615468,63692.73674714338,66741.92717284823,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2025-07-01,66120.9096139504,64330.78488452159,67953.53755191575,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2025-10-01,66191.2859242646,64137.49976519337,68302.36118068147,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2026-01-01,66273.92239618473,63956.580384481356,68665.57290850404,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2026-04-01,66334.95072355593,63755.2121756367,69008.22880419294,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2026-07-01,66424.35277011165,63581.692023030155,69382.05573670902,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2026-10-01,66486.13677140376,63382.09197905711,69728.93484657048,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2027-01-01,66583.091732606,63216.592437406354,70114.37458052019,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2027-04-01,66632.64677934999,63006.387390460586,70451.88230042072,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2027-07-01,66751.31157088219,62862.19508701336,70864.04666564344,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2027-10-01,66800.89599377636,62653.07819489812,71205.06137122805,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2028-01-01,66883.74715853583,62475.82353655596,71583.13787233,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2028-04-01,66946.42011369007,62280.12599123593,71941.51589150167,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2028-07-01,67025.99722355793,62100.712712045446,72319.79043669342,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2028-10-01,67089.72516918364,61907.044120047714,72682.8509695218,price,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2023-10-01,669.7106036054171,669.7106036054171,669.7106036054171,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2024-01-01,670.541991990882,670.3848837526991,670.6991002290647,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2024-04-01,671.1757222980862,670.8205835351228,671.5309538104527,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2024-07-01,671.6543300784714,671.0806908903903,672.2282931965127,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2024-10-01,672.0264058092436,671.2231337929045,672.8303940822889,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2025-01-01,672.3107335221342,671.2717261308,673.3510211335697,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2025-04-01,672.5279705655802,671.2497671052622,673.8081945405532,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2025-07-01,672.6939480565013,671.1745886484208,674.2162464266976,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2025-10-01,672.8207096126094,671.0590986341675,674.5863566555405,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2026-01-01,672.9175339558446,670.9130765808856,674.9273031062883,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2026-04-01,672.9914880818293,670.7438809298214,675.2458610958153,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2026-07-01,673.0479720222284,670.5570812546028,675.5472608540362,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2026-10-01,673.0911118029122,670.3569019931999,675.835529768728,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2027-01-01,673.1240592147659,670.1465517773937,676.1137626133265,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2027-04-01,673.1492219644153,669.9284708552202,676.3843344232721,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2027-07-01,673.1684391538405,669.704516690529,676.649065847022,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2027-10-01,673.1831154947124,669.4761041126031,676.9093514157936,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2028-01-01,673.1943238732642,669.2443113630605,677.1662586183996,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2028-04-01,673.2028837114169,669.0099604979305,677.420604215197,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2028-07-01,673.2094208336747,668.7736784479035,677.67301290704,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2028-10-01,673.2144131989822,668.5359434447392,677.9239623693288,ef_r,Atlanta - GA - Lamar County,Class B,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Lamar County - Class B
2023-10-01,179379.6572,179379.6572,179379.6572,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2024-01-01,179906.9490451085,179438.62049364139,180375.2775965756,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2024-04-01,180820.88138280754,179762.5807292554,181882.24923079513,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2024-07-01,181370.79898488944,179662.07924509316,183090.2267053822,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2024-10-01,181520.7271264818,179132.49209469688,183932.61792792907,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2025-01-01,182105.22945392228,179016.86319679522,185235.88265697868,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2025-04-01,183874.49940962312,180054.94763587357,187761.1078657246,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2025-07-01,185054.50602885798,180499.95520893735,189706.9519625213,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2025-10-01,186059.10859600117,180764.59540009784,191488.53138227772,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2026-01-01,187116.84552097332,181074.23216042816,193337.73114583676,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2026-04-01,188420.24656944565,181615.328190493,195453.4564754263,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2026-07-01,189551.4404045981,181982.7376633613,197404.88872581394,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2026-10-01,190639.89621563803,182303.01490805182,199324.57442897465,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2027-01-01,191860.09104661536,182743.6709481805,201394.33711896022,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2027-04-01,193066.0021857654,183164.24155112548,203462.51818709425,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2027-07-01,194289.99202636836,183595.67936239726,205563.07066983278,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2027-10-01,195400.99345775903,183913.99632569382,207557.5945283348,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2028-01-01,196576.41644373295,184287.4998454739,209633.17476312025,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2028-04-01,197738.7131373585,184642.8159094256,211707.9855812508,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2028-07-01,199074.89315736928,185154.76053423207,213982.14868710501,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
2028-10-01,200188.1622064071,185452.3990032315,216031.4370214371,price,Northern New Jersey - NJ - Sussex County,Class B,"1, 0, 0",2023-10-01,Submarket - Northern New Jersey - NJ - Sussex County - Class B
